meter,district,buildYear,rooms,price,elevator,space,parking,floor,averageDistrictValue
60,jamalzadeh,1383,2,4520000000,0,1,1,1,67233796.4935301
65,jamalzadeh,1372,1,3800000000,0,0,1,1,67233796.4935301
88,jamalzadeh,1372,2,4450000000,0,0,1,2,67233796.4935301
52,jamalzadeh,1378,1,3200000000,0,0,0,2,67233796.4935301
64,jamalzadeh,1380,1,6000000000,0,1,0,1,67233796.4935301
85,jamalzadeh,1382,2,7000000000,0,1,1,3,67233796.4935301
90,jamalzadeh,1371,2,4600000000,0,0,1,1,67233796.4935301
90,jamalzadeh,1397,2,7850000000,1,1,1,3,67233796.4935301
100,jamalzadeh,1402,2,7700000000,1,1,1,3,67233796.4935301
65,jamalzadeh,1403,2,6700000000,1,1,0,4,67233796.4935301
50,jamalzadeh,1380,1,3100000000,0,0,1,4,67233796.4935301
118,jamalzadeh,1370,2,10000000000,1,1,0,3,67233796.4935301
71,jamalzadeh,1384,2,5500000000,1,1,1,1,67233796.4935301
110,jamalzadeh,1375,2,8000000000,0,1,1,0,67233796.4935301
71,jamalzadeh,1399,2,6700000000,1,1,1,3,67233796.4935301
133,jamalzadeh,1402,3,16600000000,1,1,1,3,67233796.4935301
76,jamalzadeh,1385,2,6500000000,1,1,1,2,67233796.4935301
63,jamalzadeh,1385,2,4200000000,0,0,1,2,67233796.4935301
78,jamalzadeh,1378,2,5000000000,0,0,1,3,67233796.4935301
45,jamalzadeh,1381,1,3300000000,0,1,1,0,67233796.4935301
69,jamalzadeh,1385,2,4200000000,0,0,0,4,67233796.4935301
109,gisha,1396,2,15500000000,1,1,1,1,157950983.84507376
150,gisha,1401,3,36750000000,1,1,1,2,157950983.84507376
90,gisha,1395,2,14000000000,1,1,1,2,157950983.84507376
195,gisha,1403,3,36000000000,1,1,1,5,157950983.84507376
96,gisha,1395,3,17000000000,1,1,1,4,157950983.84507376
74,jamalzadeh,1382,2,5000000000,0,0,0,2,67233796.4935301
102,gisha,1370,2,10100000000,0,1,0,1,157950983.84507376
116,gisha,1385,3,13920000000,1,1,1,5,157950983.84507376
100,chitgar-lake,1402,2,2600000000,1,1,1,15,27144649.39269627
111,chitgar-lake,1402,2,3500000000,1,1,1,13,27144649.39269627
100,chitgar-lake,1403,2,1900000000,1,1,1,6,27144649.39269627
250,chitgar-lake,1403,4,6500000000,1,1,1,18,27144649.39269627
150,chitgar-lake,1403,3,2025000000,1,1,1,10,27144649.39269627
100,chitgar-lake,1401,2,4000000000,1,1,1,25,27144649.39269627
80,chitgar-lake,1403,2,1200000000,1,1,1,5,27144649.39269627
140,chitgar-lake,1402,3,2240000000,1,1,1,12,27144649.39269627
60,chitgar-lake,1403,2,2700000000,1,1,1,25,27144649.39269627
75,chitgar-lake,1403,2,1875000000,1,1,1,10,27144649.39269627
84,chitgar-lake,1388,2,7150000000,1,1,1,1,27144649.39269627
120,chitgar-lake,1403,3,1650000000,1,1,1,9,27144649.39269627
30,chitgar-lake,1403,1,570000000,1,1,1,10,27144649.39269627
92,qalamestan,1403,2,5796000000,1,1,1,4,68799388.0852201
40,qalamestan,1390,1,2200000000,0,0,1,1,68799388.0852201
84,qalamestan,1388,2,4620000000,0,1,1,0,68799388.0852201
88,qalamestan,1398,2,5700000000,1,0,0,5,68799388.0852201
59,qalamestan,1382,2,3400000000,0,0,1,3,68799388.0852201
69,qalamestan,1396,1,4600000000,1,1,1,1,68799388.0852201
75,qalamestan,1380,2,4050000000,0,0,1,3,68799388.0852201
65,qalamestan,1385,1,4500000000,1,1,1,5,68799388.0852201
50,qalamestan,1388,1,2450000000,0,0,1,0,68799388.0852201
54,qalamestan,1393,2,3050000000,1,0,1,4,68799388.0852201
73,qalamestan,1403,2,4745000000,1,1,1,3,68799388.0852201
52,qalamestan,1384,1,3350000000,0,1,1,1,68799388.0852201
52,qalamestan,1381,1,2550000000,0,0,1,3,68799388.0852201
88,qalamestan,1398,2,6200000000,1,0,1,1,68799388.0852201
60,tehransar,1397,2,3000000000,1,1,1,2,79983032.69212434
46,tehransar,1396,1,2400000000,1,1,1,3,79983032.69212434
76,tehransar,1392,2,2900000000,1,1,1,3,79983032.69212434
160,tehransar,1403,3,13000000000,1,1,1,6,79983032.69212434
128,tehransar,1403,3,11000000000,1,1,1,10,79983032.69212434
174,tehransar,1403,3,14500000000,1,1,1,10,79983032.69212434
47,qalamestan,1401,1,3500000000,1,1,0,1,68799388.0852201
45,tehransar,1399,1,1380000000,1,1,1,3,79983032.69212434
64,tehransar,1393,1,5450000000,1,1,1,2,79983032.69212434
70,bagh-feyz,1395,2,7500000000,1,1,1,1,107855878.58726048
235,tehransar,1403,3,21150000000,1,1,1,13,79983032.69212434
100,bagh-feyz,1382,2,7900000000,0,1,1,3,107855878.58726048
90,bagh-feyz,1403,2,14300000000,1,1,1,2,107855878.58726048
46,bagh-feyz,1401,1,6200000000,1,1,1,3,107855878.58726048
70,bagh-feyz,1389,2,6280000000,0,1,1,1,107855878.58726048
132,bagh-feyz,1403,3,23760000000,1,1,1,1,107855878.58726048
103,bagh-feyz,1386,2,8850000000,1,1,1,2,107855878.58726048
85,bagh-feyz,1381,2,6900000000,1,1,1,1,107855878.58726048
65,bagh-feyz,1385,1,5400000000,0,1,1,2,107855878.58726048
100,bagh-feyz,1393,2,11200000000,1,1,1,2,107855878.58726048
55,bagh-feyz,1386,2,5500000000,1,1,1,4,107855878.58726048
98,bagh-feyz,1390,2,10200000000,1,1,1,1,107855878.58726048
135,firoozabadi,1401,3,10500000000,1,1,1,1,66510517.70893252
63,firoozabadi,1401,1,4150000000,1,0,1,1,66510517.70893252
74,firoozabadi,1402,2,5450000000,1,1,1,4,66510517.70893252
43,firoozabadi,1390,1,2100000000,0,0,1,2,66510517.70893252
48,firoozabadi,1394,1,3400000000,1,1,0,2,66510517.70893252
135,firoozabadi,1402,3,9180000000,1,1,1,1,66510517.70893252
118,firoozabadi,1403,3,8000000000,1,1,1,1,66510517.70893252
90,firoozabadi,1394,2,4550000000,1,0,1,3,66510517.70893252
90,firoozabadi,1403,2,7500000000,1,1,1,3,66510517.70893252
45,firoozabadi,1384,1,2300000000,0,0,0,1,66510517.70893252
100,firoozabadi,1402,2,7500000000,1,1,0,3,66510517.70893252
85,firoozabadi,1382,2,3500000000,1,1,1,2,66510517.70893252
135,firoozabadi,1402,3,10500000000,1,1,0,1,66510517.70893252
82,firoozabadi,1390,2,4000000000,1,0,1,4,66510517.70893252
128,firoozabadi,1403,2,8704000000,1,1,0,1,66510517.70893252
87,firoozabadi,1395,2,7250000000,1,1,1,1,66510517.70893252
125,firoozabadi,1403,2,8800000000,1,1,1,1,66510517.70893252
96,firoozabadi,1403,2,7200000000,1,1,0,5,66510517.70893252
47,firoozabadi,1388,1,2200000000,0,0,0,1,66510517.70893252
100,firoozabadi,1403,2,7200000000,1,1,1,1,66510517.70893252
135,firoozabadi,1401,3,10800000000,1,1,1,3,66510517.70893252
90,shams-abad,1403,2,10500000000,1,1,1,2,99505934.32838649
100,shams-abad,1385,2,8800000000,1,1,1,5,99505934.32838649
150,shams-abad,1403,3,18000000000,1,1,1,1,99505934.32838649
137,shams-abad,1401,3,14000000000,1,1,1,3,99505934.32838649
60,shams-abad,1393,1,6200000000,1,1,1,4,99505934.32838649
98,shams-abad,1402,2,10780000000,1,1,1,5,99505934.32838649
125,shams-abad,1399,3,17000000000,1,1,1,1,99505934.32838649
100,shams-abad,1389,2,9650000000,1,1,1,2,99505934.32838649
106,shams-abad,1395,2,13500000000,1,1,1,3,99505934.32838649
92,shams-abad,1388,2,10800000000,1,1,1,3,99505934.32838649
128,shams-abad,1402,3,16000000000,1,1,1,2,99505934.32838649
80,khani-abad-no,1403,2,5850000000,1,1,1,2,60844491.10640177
83,khani-abad-no,1384,1,10600000000,0,0,0,3,60844491.10640177
105,khani-abad-no,1403,2,450000000,1,1,0,3,60844491.10640177
65,shams-abad,1385,2,6800000000,1,1,1,1,99505934.32838649
77,khani-abad-no,1394,2,5300000000,1,1,1,1,60844491.10640177
144,khani-abad-no,1400,3,9360000000,1,1,1,2,60844491.10640177
68,khani-abad-no,1394,1,3600000000,0,0,0,1,60844491.10640177
66,khani-abad-no,1403,2,4752000000,1,1,0,4,60844491.10640177
42,khani-abad-no,1382,1,2280000000,0,0,1,0,60844491.10640177
95,khani-abad-no,1403,2,7150000000,1,1,0,1,60844491.10640177
65,khani-abad-no,1397,2,4100000000,1,1,1,1,60844491.10640177
66,khani-abad-no,1395,2,4500000000,1,1,0,4,60844491.10640177
78,khani-abad-no,1389,2,3700000000,0,0,0,3,60844491.10640177
125,khani-abad-no,1403,2,9250000000,1,1,1,3,60844491.10640177
79,khani-abad-no,1385,2,3600000000,0,0,0,3,60844491.10640177
92,khani-abad-no,1394,2,5420000000,1,1,1,2,60844491.10640177
93,khani-abad-no,1399,2,6100000000,1,1,1,2,60844491.10640177
93,khani-abad-no,1396,2,5850000000,1,1,1,3,60844491.10640177
114,khani-abad-no,1402,2,7860000000,1,1,0,3,60844491.10640177
126,vanak,1397,3,20790000000,1,1,1,1,188375191.50297123
180,vanak,1372,3,23400000000,1,1,1,4,188375191.50297123
68,vanak,1397,1,10800000000,1,1,1,4,188375191.50297123
320,vanak,1403,4,111111111111,1,1,1,5,188375191.50297123
44,khani-abad-no,1380,1,2470000000,0,0,1,2,60844491.10640177
68,vanak,1401,1,11800000000,1,1,1,4,188375191.50297123
73,vanak,1382,1,8000000000,1,0,1,2,188375191.50297123
110,vanak,1400,2,20000000000,1,1,1,2,188375191.50297123
185,vanak,1384,3,24000000000,1,1,1,1,188375191.50297123
100,vanak,1386,2,11900000000,1,1,1,4,188375191.50297123
140,vanak,1388,3,19600000000,1,1,1,3,188375191.50297123
100,vanak,1385,2,12500000000,1,0,1,4,188375191.50297123
175,vanak,1370,3,21000000000,1,1,1,1,188375191.50297123
86,vanak,1385,2,11000000000,0,1,1,1,188375191.50297123
200,vanak,1403,3,50000000000,1,1,1,3,188375191.50297123
215,marzdaran,1402,3,49050000000,1,1,1,3,126934527.08115032
100,marzdaran,1400,2,11850000000,1,1,1,1,126934527.08115032
97,marzdaran,1388,3,10200000000,1,1,1,1,126934527.08115032
60,marzdaran,1388,1,8700000000,1,1,1,4,126934527.08115032
74,marzdaran,1395,2,11000000000,1,1,1,4,126934527.08115032
85,marzdaran,1393,2,10700000000,1,1,1,1,126934527.08115032
90,marzdaran,1396,2,13100000000,1,1,1,5,126934527.08115032
80,marzdaran,1391,2,11000000000,1,1,1,3,126934527.08115032
200,marzdaran,1403,3,35000000000,1,1,1,4,126934527.08115032
106,marzdaran,1403,2,18500000000,1,1,1,2,126934527.08115032
80,marzdaran,1385,2,8600000000,1,1,1,4,126934527.08115032
115,marzdaran,1401,3,14375000000,1,1,1,5,126934527.08115032
63,gomrok,1375,1,2800000000,0,0,0,1,43029283.85363716
103,marzdaran,1395,2,13100000000,1,1,1,4,126934527.08115032
122,gomrok,1403,3,7320000000,1,1,1,1,43029283.85363716
108,marzdaran,1388,2,16000000000,1,1,1,3,126934527.08115032
85,gomrok,1403,2,4900000000,1,1,1,2,43029283.85363716
68,gomrok,1395,2,3800000000,1,1,0,4,43029283.85363716
57,gomrok,1389,1,3200000000,1,1,1,3,43029283.85363716
66,gomrok,1393,1,3100000000,1,1,1,4,43029283.85363716
85,marzdaran,1385,2,9800000000,1,1,1,3,126934527.08115032
36,gomrok,1393,1,2100000000,0,0,1,2,43029283.85363716
54,gomrok,1389,1,2400000000,0,0,1,2,43029283.85363716
50,gomrok,1392,1,2500000000,0,1,0,3,43029283.85363716
49,gomrok,1380,1,2290000000,0,0,1,1,43029283.85363716
50,gomrok,1388,1,2250000000,0,0,1,2,43029283.85363716
57,gomrok,1392,1,2600000000,1,1,0,2,43029283.85363716
102,gomrok,1402,2,6200000000,1,1,1,4,43029283.85363716
45,gomrok,1392,1,2550000000,1,1,0,2,43029283.85363716
