meter,district,buildYear,rooms,price,elevator,space,parking,floor,averageDistrictValue,test
62,south-narmak,1395,1,5050000000,1,0,1,2,110469451.28907068,6849105979.922382
65,south-narmak,1390,2,6250000000,1,1,1,3,110469451.28907068,7180514333.789595
51,south-narmak,1397,1,4900000000,1,1,1,3,110469451.28907068,5633942015.742604
85,south-narmak,1400,2,8100000000,1,1,1,3,110469451.28907068,9389903359.571009
90,ozgol,1400,2,16200000000,1,1,1,4,141600804.1372103,12744072372.348928
145,ozgol,1383,3,16900000000,1,1,1,3,141600804.1372103,20532116599.895496
226,ozgol,1388,4,25500000000,1,1,1,5,141600804.1372103,32001781735.00953
57,south-narmak,1389,2,4500000000,0,1,1,3,110469451.28907068,6296758723.477029
65,ozgol,1385,1,8750000000,1,1,1,5,141600804.1372103,9204052268.91867
82,ozgol,1400,2,17000000000,1,1,1,9,141600804.1372103,11611265939.251245
68,ozgol,1388,2,10250000000,1,1,1,3,141600804.1372103,9628854681.330301
85,ozgol,1392,2,9900000000,1,0,1,2,141600804.1372103,12036068351.662876
120,ozgol,1396,2,17000000000,1,1,1,4,141600804.1372103,16992096496.465237
96,ozgol,1385,2,13000000000,1,1,1,12,141600804.1372103,13593677197.17219
120,ozgol,1390,3,15500000000,1,1,1,2,141600804.1372103,16992096496.465237
78,ozgol,1393,2,10300000000,1,1,1,3,141600804.1372103,11044862722.702404
115,ozgol,1382,2,12500000000,1,1,1,3,141600804.1372103,16284092475.779186
110,ozgol,1380,2,12700000000,1,1,1,4,141600804.1372103,15576088455.093134
78,ozgol,1391,2,11100000000,1,1,1,2,141600804.1372103,11044862722.702404
111,ozgol,1386,3,11500000000,1,1,1,7,141600804.1372103,15717689259.230345
75,ozgol,1386,2,8800000000,1,1,1,2,141600804.1372103,10620060310.290773
120,ozgol,1403,2,24000000000,1,1,1,3,141600804.1372103,16992096496.465237
110,ozgol,1396,2,16600000000,1,1,1,6,141600804.1372103,15576088455.093134
340,mahmoodiyeh,1401,4,110000000000,1,1,1,2,252502736.91667366,85850930551.66904
200,mahmoodiyeh,1395,3,50000000000,1,1,1,5,252502736.91667366,50500547383.33473
230,mahmoodiyeh,1385,4,38000000000,1,1,1,2,252502736.91667366,58075629490.834946
195,mahmoodiyeh,1389,3,35000000000,1,1,1,1,252502736.91667366,49238033698.751366
300,mahmoodiyeh,1402,3,109000000000,1,1,1,5,252502736.91667366,75750821075.0021
140,mahmoodiyeh,1387,3,25000000000,1,1,1,3,252502736.91667366,35350383168.33431
140,mahmoodiyeh,1402,3,42500000000,1,1,1,2,252502736.91667366,35350383168.33431
243,mahmoodiyeh,1395,3,58000000000,1,1,1,7,252502736.91667366,61358165070.7517
300,mahmoodiyeh,1389,4,51000000000,1,1,1,5,252502736.91667366,75750821075.0021
140,mahmoodiyeh,1402,3,43000000000,1,1,1,1,252502736.91667366,35350383168.33431
125,mahmoodiyeh,1403,2,44000000000,1,1,1,3,252502736.91667366,31562842114.584206
216,mahmoodiyeh,1381,3,33000000000,1,1,1,5,252502736.91667366,54540591174.00151
340,mahmoodiyeh,1396,3,136000000000,1,1,1,6,252502736.91667366,85850930551.66904
117,mahmoodiyeh,1403,2,40950000000,1,1,1,4,252502736.91667366,29542820219.250816
230,mahmoodiyeh,1400,3,64400000000,1,1,1,3,252502736.91667366,58075629490.834946
230,mahmoodiyeh,1390,3,48500000000,1,1,1,1,252502736.91667366,58075629490.834946
185,mahmoodiyeh,1382,3,46250000000,1,1,1,4,252502736.91667366,46713006329.584625
360,mahmoodiyeh,1403,4,95000000000,1,1,1,10,252502736.91667366,90900985290.00252
200,elahiyeh,1402,3,45000000000,1,1,1,2,285607774.9296348,57121554985.92696
155,elahiyeh,1400,3,38000000000,1,1,1,5,285607774.9296348,44269205114.0934
160,elahiyeh,1402,3,67200000000,1,1,1,9,285607774.9296348,45697243988.74157
200,elahiyeh,1403,3,40000000000,1,1,1,6,285607774.9296348,57121554985.92696
380,elahiyeh,1389,4,80000000000,1,1,1,4,285607774.9296348,108530954473.26123
235,elahiyeh,1403,3,94000000000,1,1,1,5,285607774.9296348,67117827108.46418
207,elahiyeh,1396,3,63000000000,1,1,1,14,285607774.9296348,59120809410.4344
240,elahiyeh,1392,3,76800000000,1,1,1,9,285607774.9296348,68545865983.11235
175,elahiyeh,1400,3,35000000000,1,1,1,3,285607774.9296348,49981360612.68609
125,elahiyeh,1387,2,33000000000,1,1,1,1,285607774.9296348,35700971866.20435
160,elahiyeh,1402,3,67000000000,1,1,1,6,285607774.9296348,45697243988.74157
47,aminhozour,1385,1,2200000000,0,1,1,2,48722221.128336005,2289944393.031792
86,aminhozour,1380,2,3400000000,0,1,1,3,48722221.128336005,4190111017.036896
40,aminhozour,1382,1,2300000000,0,1,1,1,48722221.128336005,1948888845.1334403
48,aminhozour,1382,1,2300000000,0,0,1,2,48722221.128336005,2338666614.160128
61,aminhozour,1388,2,3000000000,0,0,1,0,48722221.128336005,2972055488.8284965
58,aminhozour,1384,1,3120000000,1,0,0,1,48722221.128336005,2825888825.443488
40,aminhozour,1382,1,1960000000,0,1,1,2,48722221.128336005,1948888845.1334403
71,aminhozour,1389,1,5000000000,1,1,1,2,48722221.128336005,3459277700.1118565
197,elahiyeh,1396,3,36445000000,1,1,1,4,285607774.9296348,56264731661.138054
50,aminhozour,1385,1,3000000000,0,0,1,2,48722221.128336005,2436111056.4168
67,aminhozour,1386,1,4200000000,0,0,1,1,48722221.128336005,3264388815.598512
98,nezam-abad,1399,2,6850000000,1,1,1,4,64211975.55988229,6292773604.868464
67,nezam-abad,1388,2,3350000000,0,0,1,1,64211975.55988229,4302202362.512114
52,nezam-abad,1381,1,2590000000,0,0,1,4,64211975.55988229,3339022729.113879
50,nezam-abad,1391,1,2930000000,0,0,1,1,64211975.55988229,3210598777.9941144
53,nezam-abad,1379,1,2950000000,0,0,1,2,64211975.55988229,3403234704.6737614
57,nezam-abad,1390,1,3250000000,0,0,1,2,64211975.55988229,3660082606.9132905
135,zafar,1373,3,16600000000,1,1,1,2,147568351.8197707,19921727495.669044
92,zafar,1388,2,12500000000,1,1,1,5,147568351.8197707,13576288367.418903
92,zafar,1370,2,10800000000,1,1,1,3,147568351.8197707,13576288367.418903
105,zafar,1370,2,18000000000,1,1,1,2,147568351.8197707,15494676941.075922
76,zafar,1403,1,20000000000,1,1,1,5,147568351.8197707,11215194738.302572
130,zafar,1402,2,26000000000,1,1,1,2,147568351.8197707,19183885736.57019
120,zafar,1400,3,21600000000,1,1,1,3,147568351.8197707,17708202218.372482
85,zafar,1383,2,9000000000,0,0,1,1,147568351.8197707,12543309904.68051
145,zafar,1403,3,30000000000,1,1,1,3,147568351.8197707,21397411013.86675
125,zafar,1387,3,17500000000,1,1,1,5,147568351.8197707,18446043977.471336
85,zafar,1402,2,16500000000,1,1,1,4,147568351.8197707,12543309904.68051
145,zafar,1402,2,28000000000,1,1,1,4,147568351.8197707,21397411013.86675
93,zafar,1403,2,14700000000,1,1,1,4,147568351.8197707,13723856719.238674
48,bolursazi,1374,1,1850000000,0,0,1,3,64451390.15767849,3093666727.5685678
65,bolursazi,1397,2,3150000000,1,0,1,3,64451390.15767849,4189340360.249102
38,bolursazi,1399,1,2200000000,1,0,1,1,64451390.15767849,2449152825.9917827
38,bolursazi,1396,1,2200000000,1,0,1,1,64451390.15767849,2449152825.9917827
42,bolursazi,1387,1,2020000000,0,0,0,2,64451390.15767849,2706958386.6224966
50,bolursazi,1401,1,3050000000,1,1,0,3,64451390.15767849,3222569507.8839245
75,bolursazi,1402,2,4185000000,1,1,1,1,64451390.15767849,4833854261.825887
40,bolursazi,1396,1,2160000000,1,1,1,1,64451390.15767849,2578055606.30714
45,bolursazi,1390,1,2480000000,0,1,1,1,64451390.15767849,2900312557.095532
48,bolursazi,1400,1,3200000000,1,0,0,3,64451390.15767849,3093666727.5685678
88,bolursazi,1400,2,4680000000,1,1,1,1,64451390.15767849,5671722333.875708
104,bolursazi,1402,3,5750000000,1,1,1,4,64451390.15767849,6702944576.398563
48,bolursazi,1377,1,1850000000,0,0,1,2,64451390.15767849,3093666727.5685678
112,bolursazi,1396,2,6950000000,1,1,1,3,64451390.15767849,7218555697.659991
48,bolursazi,1391,1,2900000000,1,0,0,4,64451390.15767849,3093666727.5685678
47,bolursazi,1388,1,2445000000,0,0,0,1,64451390.15767849,3029215337.410889
122,bolursazi,1402,3,7200000000,1,1,0,1,64451390.15767849,7863069599.236776
38,bolursazi,1396,1,1500000000,1,0,1,1,64451390.15767849,2449152825.9917827
48,bolursazi,1376,1,1850000000,0,0,1,2,64451390.15767849,3093666727.5685678
45,bolursazi,1389,1,2300000000,0,1,1,2,64451390.15767849,2900312557.095532
87,bolursazi,1403,2,50050000000,1,1,1,1,64451390.15767849,5607270943.718029
86,bolursazi,1387,2,3900000000,0,0,1,2,64451390.15767849,5542819553.56035
39,bolursazi,1397,1,2200000000,1,0,1,1,64451390.15767849,2513604216.1494613
134,tehran-police,1401,3,12000000000,1,0,0,1,89807531.11187655,12034209168.991457
75,bolursazi,1392,2,4050000000,0,1,1,4,64451390.15767849,4833854261.825887
55,tehran-police,1380,1,3950000000,0,1,1,1,89807531.11187655,4939414211.15321
45,tehran-police,1378,1,2660000000,0,0,1,2,89807531.11187655,4041338900.034445
70,tehran-police,1403,2,7700000000,1,1,1,2,89807531.11187655,6286527177.831358
66,tehran-police,1383,2,4550000000,1,1,1,5,89807531.11187655,5927297053.383852
55,tehran-police,1380,1,3800000000,0,0,1,4,89807531.11187655,4939414211.15321
85,tehran-police,1389,2,9100000000,1,0,1,4,89807531.11187655,7633640144.509506
83,tehran-police,1370,2,10250000000,0,1,1,1,89807531.11187655,7454025082.285753
142,tehran-police,1402,3,11500000000,1,1,1,5,89807531.11187655,12752669417.886469
85,tehran-police,1390,2,8900000000,1,0,1,4,89807531.11187655,7633640144.509506
90,tehran-police,1384,2,7100000000,1,1,1,2,89807531.11187655,8082677800.06889
69,tehran-police,1378,2,6500000000,0,1,1,1,89807531.11187655,6196719646.719481
53,tehran-police,1378,1,4200000000,0,0,0,2,89807531.11187655,4759799148.929457
72,tehran-police,1383,3,7800000000,1,1,1,3,89807531.11187655,6466142240.055111
59,tehran-police,1388,2,6200000000,1,1,1,5,89807531.11187655,5298644335.600717
50,tehran-police,1380,1,3100000000,0,0,1,1,89807531.11187655,4490376555.593827
50,tehran-police,1383,1,4300000000,0,0,0,0,89807531.11187655,4490376555.593827
95,tehran-police,1402,2,10300000000,1,1,0,3,89807531.11187655,8531715455.628272
85,tehran-police,1403,2,11900000000,1,1,1,3,89807531.11187655,7633640144.509506
77,tehran-police,1378,2,5000000000,0,0,1,2,89807531.11187655,6915179895.614494
114,tehran-police,1402,2,8300000000,1,1,1,2,89807531.11187655,10238058546.753927
92,tehran-police,1402,2,6850000000,1,1,1,1,89807531.11187655,8262292862.292643
98,tehran-police,1402,2,7900000000,1,1,0,3,89807531.11187655,8801138048.963902
51,shabiri,1389,1,2800000000,1,1,1,3,53400332.58677311,2723416961.925429
46,shabiri,1396,1,2600000000,1,0,1,3,53400332.58677311,2456415298.9915633
48,shabiri,1382,1,2350000000,0,0,1,2,53400332.58677311,2563215964.1651096
60,shabiri,1385,1,2300000000,0,0,1,1,53400332.58677311,3204019955.2063866
64,shabiri,1401,1,1111111111,1,0,1,3,53400332.58677311,3417621285.553479
75,shabiri,1389,2,3750000000,0,0,1,4,53400332.58677311,4005024944.007983
72,tehran-police,1392,2,7350000000,1,1,0,3,89807531.11187655,6466142240.055111
46,shabiri,1400,1,3050000000,1,1,1,3,53400332.58677311,2456415298.9915633
52,shabiri,1397,1,3150000000,1,1,0,3,53400332.58677311,2776817294.512202
52,shabiri,1383,1,2500000000,0,0,1,1,53400332.58677311,2776817294.512202
40,shabiri,1388,1,2250000000,0,0,1,1,53400332.58677311,2136013303.4709244
62,shabiri,1381,1,3300000,0,0,1,2,53400332.58677311,3310820620.379933
64,shabiri,1384,1,3250000000,0,0,1,1,53400332.58677311,3417621285.553479
54,shabiri,1390,1,3200000000,1,0,1,1,53400332.58677311,2883617959.685748
64,shabiri,1384,2,3100000000,0,1,1,4,53400332.58677311,3417621285.553479
67,shabiri,1401,2,3760000000,1,0,0,4,53400332.58677311,3577822283.3137984
74,shabiri,1385,2,3750000000,0,0,1,4,53400332.58677311,3951624611.4212103
59,shabiri,1395,1,3800000000,1,1,1,3,53400332.58677311,3150619622.6196136
51,dolat-abad,1397,1,3100000000,1,1,1,3,53008957.28136235,2703456821.3494797
62,shabiri,1395,1,4000000000,1,1,1,4,53400332.58677311,3310820620.379933
48,dolat-abad,1385,1,2370000000,0,1,0,2,53008957.28136235,2544429949.5053926
110,dolat-abad,1402,2,450000000,1,1,1,2,53008957.28136235,5830985300.949859
51,shabiri,1388,1,2650000000,0,1,1,0,53400332.58677311,2723416961.925429
107,dolat-abad,1398,2,9309000000,1,1,1,6,53008957.28136235,5671958429.105771
186,dolat-abad,1399,3,11160000000,1,1,1,6,53008957.28136235,9859666054.333397
86,dolat-abad,1370,2,3750000000,0,0,0,4,53008957.28136235,4558770326.197162
70,dolat-abad,1403,2,4200000000,1,1,1,1,53008957.28136235,3710627009.6953645
242,dolat-abad,1397,3,18392000000,1,1,1,10,53008957.28136235,12828167662.089687
75,dolat-abad,1387,1,4400000000,0,1,1,0,53008957.28136235,3975671796.102176
50,dolat-abad,1384,1,2000000000,1,0,0,9,53008957.28136235,2650447864.068117
63,dolat-abad,1385,2,2210000000,1,0,0,8,53008957.28136235,3339564308.7258277
50,dolat-abad,1386,1,2120000000,1,1,1,0,53008957.28136235,2650447864.068117
105,dolat-abad,1401,2,5800000000,1,1,0,5,53008957.28136235,5565940514.543046
50,dolat-abad,1380,1,1800000000,1,1,1,2,53008957.28136235,2650447864.068117
103,dolat-abad,1399,2,5459000000,1,1,1,5,53008957.28136235,5459922599.980322
131,dolat-abad,1403,3,8515000000,1,1,0,4,53008957.28136235,6944173403.858467
41,dolat-abad,1386,1,2120000000,0,0,1,2,53008957.28136235,2173367248.5358562
107,dolat-abad,1402,2,5199000000,1,1,1,1,53008957.28136235,5671958429.105771
99,dolat-abad,1383,2,5000000000,0,0,1,3,53008957.28136235,5247886770.854873
73,javadiyeh-tehran-pars,1399,1,3500000000,1,1,1,3,68444404.07292034,4996441497.323185
87,javadiyeh-tehran-pars,1403,2,2000000000,1,1,1,10,68444404.07292034,5954663154.3440695
53,javadiyeh-tehran-pars,1388,1,3500000000,1,1,1,2,68444404.07292034,3627553415.864778
84,dolat-abad,1393,2,5100000000,1,1,1,1,53008957.28136235,4452752411.634438
98,javadiyeh-tehran-pars,1395,2,8500000000,1,1,1,6,68444404.07292034,6707551599.1461935
68,javadiyeh-tehran-pars,1395,2,4100000000,1,1,1,4,68444404.07292034,4654219476.958583
55,javadiyeh-tehran-pars,1386,1,2880000000,0,0,1,4,68444404.07292034,3764442224.0106187
60,javadiyeh-tehran-pars,1395,1,2100000000,0,0,1,0,68444404.07292034,4106664244.3752203
44,javadiyeh-tehran-pars,1401,1,5200000000,1,1,1,5,68444404.07292034,3011553779.2084947
87,javadiyeh-tehran-pars,1394,2,5150000000,1,0,1,2,68444404.07292034,5954663154.3440695
85,javadiyeh-tehran-pars,1395,2,6400000000,1,1,1,4,68444404.07292034,5817774346.198229
59,javadiyeh-tehran-pars,1384,1,4000000000,0,0,1,1,68444404.07292034,4038219840.3023
70,javadiyeh-tehran-pars,1390,1,4500000000,1,1,1,3,68444404.07292034,4791108285.1044235
100,javadiyeh-tehran-pars,1403,2,6700000000,1,1,1,3,68444404.07292034,6844440407.292034
57,javadiyeh-tehran-pars,1396,1,3300000000,1,0,1,3,68444404.07292034,3901331032.1564593
50,javadiyeh-tehran-pars,1393,1,3850000000,1,1,1,2,68444404.07292034,3422220203.646017
222,jordan,1383,4,27900000000,1,1,1,5,156497013.92327416,34742337090.966866
71,javadiyeh-tehran-pars,1392,2,5670000000,1,1,1,2,68444404.07292034,4859552689.177344
211,jordan,1403,3,51000000000,1,1,1,4,156497013.92327416,33020869937.81085
100,jordan,1401,2,17000000000,1,1,1,2,156497013.92327416,15649701392.327415
197,jordan,1400,3,35700000126,1,1,1,2,156497013.92327416,30829911742.88501
61,jordan,1396,1,11000000000,1,1,1,3,156497013.92327416,9546317849.319723
130,jordan,1385,3,19300000000,1,1,1,3,156497013.92327416,20344611810.025642
160,jordan,1401,3,25000000000,1,1,1,2,156497013.92327416,25039522227.723866
87,jordan,1403,2,2480000000,1,1,1,8,156497013.92327416,13615240211.324852
100,jordan,1400,2,17900000000,1,1,1,3,156497013.92327416,15649701392.327415
112,jordan,1377,2,13900000000,0,1,1,1,156497013.92327416,17527665559.406708
197,jordan,1400,3,49250000000,1,1,1,3,156497013.92327416,30829911742.88501
250,jordan,1402,3,60000000000,1,1,1,5,156497013.92327416,39124253480.81854
185,jordan,1384,3,22700000000,1,1,1,1,156497013.92327416,28951947575.80572
210,jordan,1403,3,52500000000,1,1,1,3,156497013.92327416,32864372923.887573
220,jordan,1402,3,49000000000,1,1,1,4,156497013.92327416,34429343063.120316
60,jordan,1388,1,9000000000,1,1,1,1,156497013.92327416,9389820835.39645
90,jordan,1384,2,13000000000,1,1,1,2,156497013.92327416,14084731253.094675
125,jordan,1380,3,19000000000,1,1,1,4,156497013.92327416,19562126740.40927
150,jordan,1387,3,23000000000,1,1,1,1,156497013.92327416,23474552088.491123
100,jordan,1385,2,14900000000,1,1,1,5,156497013.92327416,15649701392.327415
311,jordan,1377,3,29700000026,1,1,1,3,156497013.92327416,48670571330.13826
102,jomhouri,1402,2,9500000000,1,1,1,1,76712209.16515356,7824645334.845663
258,jordan,1385,3,31000000000,1,1,1,3,156497013.92327416,40376229592.204735
132,jordan,1400,3,20899999999,1,1,1,3,156497013.92327416,20657605837.87219
34,jomhouri,1380,1,2900000000,0,0,0,0,76712209.16515356,2608215111.615221
62,jomhouri,1393,1,5000000000,1,1,1,1,76712209.16515356,4756156968.239521
64,jomhouri,1394,1,5050000000,1,1,1,2,76712209.16515356,4909581386.569828
75,jomhouri,1394,2,6300000000,1,1,1,2,76712209.16515356,5753415687.386518
104,jomhouri,1402,2,9000000000,1,1,1,1,76712209.16515356,7978069753.17597
39,jomhouri,1383,1,2500000000,0,0,1,3,76712209.16515356,2991776157.440989
105,jomhouri,1403,2,9000000000,1,1,1,1,76712209.16515356,8054781962.341125
138,jomhouri,1403,3,13400000000,1,1,1,4,76712209.16515356,10586284864.791191
48,jomhouri,1400,1,2400000000,1,1,1,1,76712209.16515356,3682186039.927371
53,jomhouri,1378,1,2900000000,0,0,1,4,76712209.16515356,4065747085.753139
61,jomhouri,1394,1,4900000000,1,1,1,1,76712209.16515356,4679444759.074368
81,jomhouri,1400,2,7600000000,1,1,0,3,76712209.16515356,6213688942.377439
108,jomhouri,1403,2,8500000000,1,1,1,1,76712209.16515356,8284918589.836585
45,jomhouri,1384,1,3300000000,0,1,1,0,76712209.16515356,3452049412.4319105
67,shahin,1396,1,8400000000,1,1,1,4,108554596.2813826,7273157950.852634
78,jomhouri,1383,2,5350000000,1,1,1,3,76712209.16515356,5983552314.881978
130,shahin,1402,3,16500000000,1,1,1,1,108554596.2813826,14112097516.579739
76,shahin,1394,2,9400000000,1,1,1,3,108554596.2813826,8250149317.385078
70,shahin,1390,2,7500000000,1,1,1,3,108554596.2813826,7598821739.696782
115,shahin,1387,2,11900000000,1,1,1,4,108554596.2813826,12483778572.359
120,shahin,1384,3,10900000000,1,1,1,0,108554596.2813826,13026551553.765913
125,shahin,1403,2,16000000000,1,1,1,4,108554596.2813826,13569324535.172825
155,shahin,1403,3,19950000000,1,1,1,1,108554596.2813826,16825962423.614304
115,shahin,1403,2,14300000000,1,1,1,4,108554596.2813826,12483778572.359
110,shahin,1395,2,12200000000,1,1,1,2,108554596.2813826,11941005590.952087
78,shahin,1391,2,9400000000,1,1,1,3,108554596.2813826,8467258509.947844
78,shahin,1382,2,7500000000,1,1,1,1,108554596.2813826,8467258509.947844
112,shahin,1388,2,10700000000,1,1,1,5,108554596.2813826,12158114783.514853
80,shahin,1395,2,9800000000,1,1,1,4,108554596.2813826,8684367702.510609
113,shahin,1393,2,13250000000,1,1,1,1,108554596.2813826,12266669379.796234
50,shahin,1380,1,5600000000,1,1,1,1,108554596.2813826,5427729814.06913
180,hekmat,1399,3,35500000000,1,1,1,4,174665938.3214233,31439868897.856194
129,hekmat,1402,2,25800000000,1,1,1,3,174665938.3214233,22531906043.463604
124,shahin,1403,2,16150000000,1,1,1,2,108554596.2813826,13460769938.891443
83,shahin,1386,2,7000000000,0,1,1,0,108554596.2813826,9010031491.354755
90,hekmat,1394,2,17500000000,1,1,1,2,174665938.3214233,15719934448.928097
200,hekmat,1403,3,40000000000,1,1,1,6,174665938.3214233,34933187664.28466
73,hekmat,1401,1,16100000000,1,1,1,3,174665938.3214233,12750613497.4639
75,hekmat,1401,2,12000000000,1,1,1,3,174665938.3214233,13099945374.106747
150,hekmat,1394,3,27300000000,1,1,1,4,174665938.3214233,26199890748.213493
128,hekmat,1403,2,26800000000,1,1,1,5,174665938.3214233,22357240105.14218
136,hekmat,1403,3,31500000000,1,1,1,5,174665938.3214233,23754567611.71357
90,hekmat,1395,2,14500000000,1,1,1,1,174665938.3214233,15719934448.928097
162,hekmat,1401,3,32400000000,1,1,1,1,174665938.3214233,28295882008.07057
99,hekmat,1373,2,13000000000,0,1,1,1,174665938.3214233,17291927893.820908
110,hekmat,1384,2,13900000000,1,1,1,2,174665938.3214233,19213253215.356564
185,hekmat,1387,3,27000000000,1,1,1,6,174665938.3214233,32313198589.46331
